20200618_C_N1N_CD45_CGDA7928_34_S34	20200618_C_N1R_CD45_CGDA7928_33_S33	20200618_C_N2N_CD45_CGDA7928_36_S36	20200618_C_N2R_CD45_CGDA7928_35_S35	20200618_C_P2N_CD45_CGDA7928_40_S38	20200618_C_P2R_CD45_CGDA7928_39_S37	20200618_D_N1N_CD45_CGDA7928_42_S40	20200618_D_N1R_CD45_CGDA7928_41_S39	20200618_D_N2R_CD45_CGDA7928_43_S41	20200618_D_P1N_CD45_CGDA7928_46_S44	20200618_D_P1R_CD45_CGDA7928_45_S43	20200618_D_P2N_CD45_CGDA7928_48_S46	20200618_D_P2R_CD45_CGDA7928_47_S45
STK10	2516.21144723311	5975.95478972465	9980.63051149494	8487.55099792042	13154.9053772334	9095.27780668041	20512.3160464861	3989.48711789375	7637.11402288967	5741.61294997504	6635.18770648747	6400.32493625288	15261.2467601331
STK11	203.697993577338	196.814777041657	457.72710360645	257.478169883636	511.215381729102	337.818926619111	390.654918128675	716.504972729244	319.660013316706	329.987285789179	277.06391909522	261.21668154089	452.915546003494
STK11IP	600.269449672349	564.497688492469	502.409987529937	629.391081937776	597.899729065775	596.151046974902	442.27298538892	188.553940191906	975.897979373566	588.670786206827	754.976763359791	541.017949120263	520.98377835084
STK16	670.136877421098	872.060330428949	345.474980579154	440.204613026861	442.31243897431	463.01064648384	301.496438315524	1668.70237069837	543.154897279083	805.06948367159	694.901415206458	608.128954259226	326.378447409069
STK17B	4941.89045287629	15330.6687261548	5478.55749959435	5033.2829338543	7379.28290148095	12577.7935060921	9211.47873016924	6657.52537160922	8128.62468403402	15380.0606818826	10970.4758903884	18827.2181339847	7901.15097016499
STK19	485.135801128636	491.087675190758	364.002030010844	356.224278046894	422.308358819693	353.716287871775	344.902540329821	991.47946884244	492.401079008743	463.474604914953	503.915606898103	486.296668006954	368.266590392051
STK24	1943.495349349	2639.59625415032	3408.9770954309	2860.86855426262	5588.91772764272	2898.28767337631	4746.51591215801	1082.61387326853	3957.90740722217	2754.31598842124	2733.87666447031	2880.61083596476	4444.50650442349
STK25	878.755112389193	1544.77450404722	881.669587660996	1116.66159698638	950.193807344309	1200.25077457614	822.369662487091	219.979596890557	1101.44689825283	1683.10098028149	1347.66042200685	1090.29571425763	1065.52963712961
STK26	443.805773446278	1285.94092266446	564.530094447956	658.922628304358	664.579996247832	1360.21797218107	1039.40017255858	735.360366748434	790.691063580043	1282.63902290417	1115.42885227979	1173.9263514308	881.396341933581
STK3	786.254574242962	401.856538332643	577.608011693854	722.6000251573	524.551435165513	573.298590174197	315.574093022864	1148.6077523357	293.83789524934	389.683478193252	341.622502185369	595.739230233572	444.188849548706
STK32B	0	0	0	0	6.66802671820567	0	0	0	0	0	0	2.06495400427581	5.23601787287276
STK32C	0.984048278151392	0.632844942256131	0	0	1.11133778636761	0	0	0	3.56167145756776	22.3860721515272	13.4497048104476	4.12990800855162	0
STK35	237.155635034485	247.442372422147	334.576716207572	238.098092580566	268.943744300962	281.184577156495	454.004364311703	296.972455802252	338.358788468937	283.556913919345	260.02762633532	264.314112547304	431.971474512003
STK36	2.95214483445417	3.79706965353679	51.2218425464361	55.371649437341	1.11133778636761	18.8781164875386	22.2896199532878	0	0	16.5822756677979	29.5893505829847	15.4871550320686	44.5061519194185
STK38	1817.53716974562	2550.99796223446	1952.96897538752	1729.44118409295	2053.75222920735	2815.82011187812	2370.91168029445	1769.26447213405	1962.48097311984	3164.72731119924	2958.93505829847	2061.8565732694	2382.38813215711
STK38L	498.912477022756	852.442137219009	720.37527496158	1194.18190619865	855.730095503062	792.880892476619	698.01704590559	1428.29609695369	640.210444497805	759.468225585146	753.183469385065	712.409131475155	1048.07624422003
STK39	899.420126230372	697.395126366256	675.692391038093	733.674355044769	893.51558023956	874.354868896522	796.560628856968	716.504972729244	523.565704262461	417.044233045118	692.211474244369	774.357751603429	645.775537654307
STK4	1271.3903753716	2040.92493877602	1460.36742579201	1752.51270469184	1430.29173105512	1633.45386871123	956.107382206817	12705.3930032646	1188.70784896324	1569.51239195708	1339.59059912058	1759.34081164299	1100.43642294876
STK40	5788.17197208648	2608.58685197977	8739.31819957173	4888.39378449326	10123.1758960226	4004.14786551476	9722.96685120258	256.119102094006	7091.28787201741	2571.08184229207	3140.05774974583	2110.38299236988	7163.74511973541
STKLD1	6.88833794705974	0	0	0	0	2.98075523487451	8.21196524594812	18.8553940191906	6.23292505074358	14.0949343176283	2.68994096208952	8.25981601710325	0
STMN1	2538.84455763059	2710.47488768301	2965.4177355075	2935.62028100303	3436.25643544866	3035.40241418054	2313.42792357281	4374.45141245222	6195.52750043912	3480.61966267079	3396.4987881317	4245.54543279107	2820.46829418746
STMN2	31.4895449008445	5.06275953804905	0	0	6.66802671820567	11.923020939498	0	0	0	12.4367067508485	31.382644557711	19.6170630406202	0
STMN3	0	0	0	0	0	0	32.8478609837925	0	0	10.7784791840687	0	2.06495400427581	0
STMN4	684.897601593369	120.873383970921	49.0421896721197	0.922860823955684	41.1194980956017	63.5894450106562	12.9045168150613	328.398112500903	17.8083572878388	36.4810064691555	101.321109572038	50.5913731047574	28.7980983008002
STN1	65.9312346361432	126.568988451226	162.384139136574	84.9031958039229	128.915183218643	117.243039238397	110.27496187416	48.7097678829091	136.233933251967	113.588588324416	129.117166180297	180.683475374133	160.571214768098
STOM	7213.0738788497	7855.50426822536	12958.0363378112	10503.0790374396	17233.5150532026	7928.80892476619	13908.7228508516	1742.5526639402	13221.8148683559	7455.39114024196	10907.710601273	6165.95265676757	15511.7029483856
STOML1	184.01702801431	257.567891498245	138.407957519093	196.569355502561	225.601570632625	263.300045747248	134.910857612005	1.57128283493255	89.041786439194	150.898708576961	260.02762633532	154.871550320686	190.241982714377
STOML2	1734.8771143809	2362.41016944214	1285.99519584669	1518.1060554071	1229.13959172258	1440.69836352268	1044.09272412769	3078.14307363287	1345.42139309622	1880.43006072829	1975.31331316107	1774.82796667506	1176.35868210541
STON1	0	0	15.257570120215	0	20.004080154617	0	16.4239304918962	0	0	18.2405032345777	0	30.9743100641372	17.4533929095759
STON2	341.464752518533	63.2844942256131	204.887370185744	191.955051382782	187.816085896126	230.511738163629	168.931856488076	205.838051376164	17.8083572878388	55.5506234871231	69.9384650143274	44.3965110919299	407.536724438596
STOX2	28.5374000663904	0.632844942256131	17.4372229945314	35.9915721342717	0	10.9294358612065	17.5970683841745	0	13.3562679658791	11.6075929674586	14.3463517978108	27.8768790577235	38.3974644010669
STPG1	0.984048278151392	0	14.1677436830568	0	1.11133778636761	0	0	3.1425656698651	0	0	1.79329397472634	0	8.72669645478793
STPG2	0	1.26568988451226	0	5.5371649437341	2.22267557273522	3.97434031316601	0	0	0	4.97468270033938	2.68994096208952	2.06495400427581	0
STPG4	12.7926276159681	4.42991459579292	7.62878506010751	13.8429123593353	7.77936450457329	6.95509554804052	14.0776547073396	0	15.137103694663	9.94936540067877	12.5530578230844	3.09743100641372	5.23601787287276
STRA6	275.53351788239	85.4340672045777	138.407957519093	186.417886439048	162.255316809671	114.262284003523	86.8122040285944	0	305.413327486435	67.1582164545817	73.5250529637801	106.345131220204	54.1055180196852
STRADA	714.41904993791	1072.67217712414	501.320161092779	748.440128228059	411.194980956017	912.111101871599	381.269814990449	1323.02014701321	928.705832560793	975.866923049909	944.16927769342	744.41591854143	557.635903460949
STRADB	539.258456426963	649.298910754791	486.062590972564	466.04471609762	436.755750042472	567.337079704448	656.95721967585	23.5692425239883	596.5799691426	793.461890704132	600.753481533325	637.038310319088	623.086126871858
STRAP	5390.61646771332	3995.78296540521	4578.36086250166	4157.48801192035	4802.09057489445	3664.34176873906	4625.68270925335	5959.87579289917	4818.05106422479	4588.31567727969	3694.18558793627	4510.89202234051	5432.36854310549
STRBP	745.908594838755	1435.29232903691	414.134046120122	657.076906656447	621.237822579495	1359.22438710278	491.544776864609	942.769700959531	510.209436296581	1181.4871413306	817.742052475213	1769.66558166437	468.623599622112
STRN	224.363007418517	234.152628634768	381.439253005375	307.312654377243	488.988626001749	469.965742031881	661.649771244963	26.7118081938534	576.990776125977	343.253106323418	258.234332360594	284.963652590062	336.850483154814
STRN3	4975.34809433344	2938.93191183747	5705.24139852326	4176.86808922342	5078.81368369999	4341.96679213387	7172.56507338955	2790.59831484021	3608.86360438053	3769.15125929047	3416.22502185369	2485.17214414594	5734.31224044115
STRN4	2674.64322001548	2320.00955831098	1598.7753833111	1922.31909629969	2242.67965288984	2564.44308707037	2030.70169153374	216.837031220692	2066.65986325369	1748.60096916929	2193.19853109032	1958.60887305561	2325.66460520098
STS	950.590636694244	877.755934909254	2415.0553847426	1654.68945735254	2624.9798514003	801.823158181243	2339.23695720294	351.967355024892	1787.95907169902	1365.55040124316	1641.76063386197	603.999046250675	2487.10848961456
STT3A	4322.92408591906	3027.53020375333	4414.88689692793	4201.78533147023	4735.4103077124	3932.60973987777	4286.64585838492	3180.27645790349	4321.19789589408	3538.65762750808	2997.49087875508	3723.11206970929	3570.09151965374
STT3B	1092.29358874804	2031.43226464218	2711.48817564964	2782.42538422639	4360.88947370651	3206.29904764668	4911.92835496926	911.34404426088	3529.61641444965	1911.10727071371	1826.46991325878	2386.0543519407	4706.30739806713
STUB1	803.967443249687	1125.83115227366	617.931589868708	739.211519988503	770.157085952755	840.572976234611	712.09470061293	985.19433750271	617.059580023614	701.430260747853	900.233575312625	654.590419355432	726.061145038356
STX11	851.201760600954	774.602209321504	2769.24897681902	2162.26291052817	3549.61288965815	1482.42893681092	2179.69020385309	1737.8388154354	2364.94984782499	1045.51248085466	1618.44781219053	1273.04414363604	2076.95375623953
STX12	1693.54708669854	870.16179560218	1836.35754661159	1088.05291144375	1657.00463947411	996.565833526377	1457.03726220965	927.056872610206	792.471899308826	1246.98713021841	832.088404273024	893.092606849288	1418.96084354852
STX16	239.123731590788	382.871190064959	246.300774797757	405.135901716545	487.877288215382	576.279345409072	260.436612085783	10.9989798445279	262.673269995622	228.006290432222	260.924273322683	532.758133103159	306.307045563056
STX17	86.5962484773225	196.814777041657	93.7250735956065	81.2117525081002	104.465751918556	137.114740804227	79.7733766749246	317.399132656376	136.233933251967	132.658205342384	146.153458940197	100.150269207377	123.919089657989
STX18	777.398139739599	920.156546040415	669.153432415144	626.622499465909	592.343040133937	752.143904266668	448.138674850312	1778.69216914365	812.061092325449	801.753028538031	690.418180269643	829.079032716738	568.980608852173
STX19	6.88833794705974	0.632844942256131	0	0	0	0	9.38510313822642	0	6.23292505074358	0.829113783389897	0	3.09743100641372	3.49067858191517
STX1A	141.7029520538	133.530282816044	163.473965573732	168.88353078389	133.360534364113	115.255869081814	93.8510313822643	72.2790104068974	27.6029537961501	139.291115609503	118.357402331939	59.8836661239985	227.766777469965
STX1B	0	0	0	0	0	0	1.1731378922783	1.57128283493255	0	0	8.96646987363172	0	0.872669645478793
STX2	133.830565828589	86.69975708909	229.953378240383	240.866675052433	234.492272923566	122.210964629855	194.740890118198	1.57128283493255	85.4801149816262	60.5253061874625	65.4552300775116	119.767332247997	293.217000880875
STX3	526.465828810994	222.761419674158	676.782217475252	525.107808830784	670.13668517967	348.748362480317	815.330835133421	263.975516268669	402.468874705157	440.259418980036	326.379503400195	302.515761626406	490.440340759082
STX4	1960.22417007757	1830.82041794699	1745.90195232746	1746.97553974811	1422.51236655054	1485.4096920458	1424.18940122586	1800.6901288327	980.350068695526	1683.10098028149	1574.51210980973	1401.07129190114	1613.56617449029
STX5	2147.19334292634	2309.88403923488	1933.35209951867	2176.1058228875	2302.69189335369	2028.90072987125	1596.64067139077	1494.28997602086	2255.42845050478	2724.4678922192	2402.11727914594	2799.04515279586	1951.28932729058
STX6	1547.90794153214	2002.95424224065	1822.18980292854	1842.9530654395	1997.0740021026	1780.50446029837	1498.09708843939	2473.19918218384	1723.8489854628	1671.49338731403	1685.69633624276	1514.64376213631	1372.70935233814
STX7	1604.98274166492	1956.75656145596	995.011537125451	1068.67283414068	955.750496276147	1285.6990913092	627.628772368892	1425.15353128382	1389.94228631582	2541.23374609004	1925.99772885609	2222.92298560291	966.917967190503
STX8	677.025215368157	1208.10099476695	420.673004743071	695.837061262586	557.891568756541	699.483895117218	240.493267917052	1689.12904755249	255.549927080487	805.89859745498	722.697471814717	1251.36212659114	424.990117348172
STXBP1	373.938345697529	156.945545679521	848.97479454625	513.11061811936	929.078389403324	422.273658273889	952.587968529982	106.847232775414	489.729825415567	279.411345002395	284.237094994126	270.508974560131	778.421323767084
STXBP2	1200.5388993447	1713.7441036296	1321.95946827292	1596.54922544333	1116.89447529945	1404.92930070418	1058.17037883503	2015.95587721846	1283.09214258879	1557.07568520623	1411.32235810963	1482.63697507003	1155.41461061392
STXBP3	1945.4634459053	1713.11125868735	1105.08400727843	1450.73721525833	1062.43892376744	1455.60213969705	1060.51665461959	3386.11450927965	1268.84545675851	2241.92367028628	1494.71052793441	1150.17938038163	803.728743485969
STXBP4	66.9152829142946	79.1056177820164	66.4794126666511	89.5174999237013	35.5628091637636	56.6343494626157	96.1973071668209	15.7128283493255	49.8634004059486	60.5253061874625	57.385407191243	52.6563271090332	70.6862412837823
STXBP5	755.749077620269	992.93371439987	1926.81314089572	1431.35713795527	2730.55694110522	1268.80814497825	2962.17317800272	604.943891449033	2561.73219585561	1284.29725047095	1199.71366909192	1014.92489310156	2460.9284002502
STXBP5L	78.7238622521113	10.7583640183542	23.9761816174807	4.61430411977842	0	0	7.03882735366982	0	0	7.46202405050908	11.6564108357212	4.12990800855162	0
STXBP6	219.44276602776	60.1202695143325	204.887370185744	163.346365840156	140.028561082319	76.5060510284457	195.914028010477	262.404233433736	102.398054405073	71.3037853715312	69.0418180269643	51.6238501068953	198.096009523686
STYX	954.52682980685	830.292564240044	927.442298021641	847.186236391318	1054.65955926286	1058.16810838045	966.665623237322	615.94287129356	1174.46116313297	1068.72766678958	974.655275263768	744.41591854143	867.43362760592
STYXL1	7.87238622521113	37.3378515931117	51.2218425464361	84.9031958039229	27.7834446591903	12.9166060177895	5.86568946139152	3.1425656698651	3.56167145756776	58.8670786206827	14.3463517978108	42.3315570876541	20.0714018460122
SUB1	26237.6792403506	39892.6466249997	13417.9430942919	13404.5534679563	6426.8664185639	22112.2359173774	7517.46761371937	142260.805309123	9968.22799186777	24681.0591039505	32544.6990533337	36793.3504481864	10236.4149414662
SUCLA2	4916.30519764435	4185.63644808205	1938.80123170446	1897.40185405289	1931.50507270691	2516.75100331238	1746.80232160239	7484.02014278375	2248.30510758965	3989.69552567219	2545.58079712405	4075.18672743831	1850.93231806052
SUCLG1	2108.81546007843	2387.09112219013	1689.23097759523	2107.81412191478	1506.97403831448	2054.73394190683	925.605797007581	3351.54628691113	1753.23277498773	1910.27815693032	2068.56459984684	2444.90554106256	1321.22184325489
SUCLG2	1449.503113717	2057.37890727468	1568.26024307067	1648.22943158485	1382.50420624131	2440.24495228393	908.008728623407	1455.00790514754	1446.9290296369	1775.96172402116	1709.00915791421	2232.21527862215	1256.64428948946
SUCO	1060.8040438472	865.099036064131	1434.21159130021	923.783684779639	1319.15795241836	1295.63494209212	1379.61016131928	895.631215911555	1208.29704197986	1073.70234948992	997.071449947847	948.846364964735	1740.10327308471
SUFU	197.79370390843	345.533338471848	328.037757584623	449.433221266418	393.413576374135	289.133257782827	407.078848620571	344.110940850229	280.481627283461	363.980950908165	326.379503400195	249.859434517373	475.604956785942
SUGCT	24.6012069537848	2.53137976902452	28.3354873661136	25.8401030707591	7.77936450457329	11.923020939498	15.2507925996179	0	0	24.8734135016969	11.6564108357212	24.7794480513097	1.74533929095759
SUGP1	1511.49815524054	1883.34654815425	1728.46472933293	1790.34999847403	1451.4071489961	1386.05118421665	1399.55350548802	870.490690552634	1681.99934583637	1833.17057507506	1544.02611223938	1520.83862414914	1378.81803985649
SUGP2	247.980166094151	486.024915652709	151.485874764992	287.932577074173	197.818125973435	373.587989437605	246.358957378444	91.134404426088	527.127375720028	346.569561456977	448.323493681586	325.23025567344	301.943697335662
SUGT1	1295.99158232538	1407.44715157764	744.351456579061	785.354561186287	551.223542038336	983.649227508588	449.31181274259	2872.3050222567	698.978023547673	1447.63266579876	1094.80597157043	1348.4149647921	590.797349989143
SULF1	547.130842652174	72.7771683594551	96.9945529070812	0	50.0102003865426	55.6407643843242	11.731378922783	0	48.0825646771647	65.4999888878019	117.460755344576	79.5007291646187	89.8849734843157
SULF2	2780.92043405583	741.694272324186	1859.24390179192	2185.33443112706	2089.31503837111	1274.769655448	1797.24725097036	424.246365431789	1174.46116313297	677.385961029546	901.130222299988	903.417376870667	2054.26434545708
SULT1A1	935.829912521973	215.800125309341	119.880908087404	131.969097825663	114.467791995864	75.5124659501542	154.854201780736	202.695485706299	19.5891930166227	162.50630154442	248.371215499599	327.295209677716	143.990491504001
SULT1D1	78.7238622521113	74.6757031862235	0	70.137422620632	24.4494313000875	63.5894450106562	8.21196524594812	0	0	35.6518926857656	19.7262337219898	47.4939420983437	4.36334822739397
SULT1E1	14.7607241722709	0.632844942256131	0	0	0	0	0	3.1425656698651	0	0.829113783389897	2.68994096208952	0	0
SULT2B1	3.93619311260557	70.8786335326867	22.8863551803225	33.2229896624046	21.1154179409846	73.5252957935712	4.69255156911321	182.268808852176	21.3700287454066	29.8480962020363	30.4859975703479	40.2666030833783	16.5807232640971
SULT4A1	0	0	0	0	2.22267557273522	11.923020939498	0	0	0	0	3.58658794945269	2.06495400427581	12.2173750367031
SULT5A1	411.332180267282	199.979001752937	223.414419617434	150.426314304776	130.026521005011	52.6600091494496	76.2539629980897	164.984697667918	110.411815184601	34.8227789023757	91.4579927110436	113.57247023517	65.4502234109095
SULT6B1	0	4.42991459579292	4.35930574863286	23.0715205988921	0	1.98717015658301	0	0	0	11.6075929674586	4.48323493681586	11.357247023517	0
SUMF1	1113.94265086738	1578.31528598679	2302.80326171531	2411.4353329962	2356.03610709934	1869.92711734461	1595.46753349849	729.075235408704	1505.69660868677	1293.41750208824	1476.77758818714	1521.87110115127	1964.37937197276
SUMF2	95.452682980685	211.370210713548	314.959840338724	212.257989509807	185.593410323391	201.697770893175	147.815374427066	202.695485706299	179.864408607172	175.772122078658	184.709279396813	218.885124453236	186.751304132462
SUMO1	13834.7347425304	17849.3915963342	7618.97662217308	6370.50826776608	5858.97280973005	9318.834449296	4836.84752986344	55838.6781049981	5447.57649434989	12787.4218812224	11727.2459477229	17780.2864538169	6835.62133303539
SUMO2	4917.2892459225	6592.97860842437	3411.15674830521	3401.66499710065	2387.15356511763	4008.12220582792	2149.18861865385	9416.69802975078	3772.70049142865	5797.16357346216	5890.07405998868	6603.72290567404	2393.73283754833
SUMO3	3335.92366293322	3228.14205044852	3643.28977941991	3715.43767724558	3738.54031334065	2854.56992993149	3046.63910624675	3642.23361137366	3439.68421014606	3074.35390880974	3364.21949658662	3207.90604564247	3076.16050031275
SUN1	412.316228545433	299.968502629406	565.619920885114	406.058762540501	606.790431356716	439.164604604844	668.688598598633	78.5641417466276	462.126871619417	340.765764973248	366.728617831537	467.712081968471	424.117447702694
SUN5	1.96809655630278	3.16422471128066	1.08982643715822	0.922860823955684	4.44535114547045	1.98717015658301	1.1731378922783	7.85641417466276	0.89041786439194	4.14556891694949	0	12.3897240256549	0
SUOX	286.358048942055	165.805374871106	836.986703737509	493.730540816291	1205.80149820886	325.895905679613	686.285666982807	14.141545514393	487.948989686783	270.291093385107	271.684037171041	243.664572504546	846.489556114429
SUPT16H	1842.1383766994	1878.2837886162	1781.86622475368	1713.7525500857	1731.46427116074	2787.00614460766	2295.83085518864	1024.47640837602	2441.5257841627	3167.21465254941	2631.65890791091	2259.05968067774	1964.37937197276
SUPT20H	1443.59882404809	1652.35814423076	1365.55252575924	1220.02200926941	1396.95159746409	1742.7482273233	1750.32173527923	3219.5585287768	1864.53500803672	2174.7654538317	1671.34998444495	1836.77658680333	1700.83313903817
SUPT4H1	5374.8716952629	7430.86531197149	3456.92945866586	3908.31558945232	2700.5508208733	4341.96679213387	2979.77024638689	16454.4738474137	3867.97520291859	6384.17613210221	5335.94622179824	7147.83828580072	3438.31840318645
SUPT5H	2652.99415789615	3807.82801755514	3450.39050004291	3721.89770301327	3508.49339156255	3818.34745587424	4105.98262297406	1857.25631089028	4227.70402013293	3328.06272652705	4067.19073467935	3790.22307484825	3824.03838648807
SUPT6H	1527.24292769096	1709.31418903381	1718.65629139851	1679.60669959934	1951.50915286153	2441.23853736222	2868.32214662045	908.201478591015	3010.50279950915	2041.27813470593	1864.12908672803	1574.52742826031	2042.04697042038
SUPT7L	89.5483933117766	108.849330068055	66.4794126666511	92.2860823955684	38.8968225228664	108.300773533774	78.6002387826463	161.842131998053	185.206915793523	89.5442886061089	132.703754129749	161.066412333513	123.04642001251
SUPV3L1	588.460870334532	792.954712646932	297.522617344193	475.273324337177	458.982505769824	615.02916346244	493.891052649166	526.379749702405	710.553455784768	985.816288450588	832.088404273024	580.252075201503	466.005590685676
SURF1	22.633110397482	17.0868134409155	8.71861149726572	5.5371649437341	2.22267557273522	6.95509554804052	2.34627578455661	29.8543738637185	5.34250718635164	33.9936651189858	5.37988192417903	3.09743100641372	6.98135716383035
SURF2	20.6650138411792	17.0868134409155	16.3473965573732	18.4572164791137	25.5607690864551	21.8588717224131	15.2507925996179	34.5682223685161	16.9179394234469	26.5316410684767	11.6564108357212	25.8119250534476	21.8167411369698
SURF4	953.542781528698	838.519548489374	1120.34157739865	1093.59007638749	1309.15591234105	953.841675159843	1133.25120394084	337.825809510499	1313.36634997811	583.696103506488	815.948758500487	807.397015671842	1250.53560197111
SURF6	1044.07522311863	1256.83005532068	1341.57634414176	1586.39775637982	1593.65838565116	1154.54586097473	1635.35422183595	887.774801736892	1374.80518262115	1182.31625511399	1179.98743536993	1427.91569395672	1265.37098594425
SUSD2	168.272255563888	117.076314317384	92.6352471584483	166.114948312023	215.599530555317	75.5124659501542	265.129163654897	6.28513133973021	202.12485521697	43.9430305196646	69.0418180269643	72.2733901496534	399.682697629287
SUSD3	493.992235631999	785.993418282115	1646.72774654606	964.389561033689	1308.04457455468	651.791811359226	1010.07172525162	1337.1616925276	721.238470157471	538.923959203433	626.756244166857	534.823087107435	1017.53280662827
SUSD4	84.6281519210197	0	0	0	0	0	0	0	108.630979455817	7.46202405050908	11.6564108357212	23.7469710491718	12.2173750367031
SUV39H1	865.962484773225	702.457885904305	809.741042808554	1099.12724133122	770.157085952755	845.540901626069	1234.14106267677	315.827849821443	690.073844903753	1140.03145216111	951.342453592326	849.728572759496	803.728743485969
SUV39H2	106.27721404035	244.278147710867	143.857089704884	106.128994754904	107.799765277658	245.415514338001	123.179478689222	75.4215760767625	130.891426065615	266.974638251547	176.639456510545	178.618521369858	161.443884413577
SV2A	171.224400398342	184.157878196534	269.187129978079	191.955051382782	113.356454209496	159.967197604932	147.815374427066	3.1425656698651	150.480619082238	166.651870461369	191.882455295719	162.098889335651	113.447053912243
SV2B	43.2981242386612	109.482175010311	0	53.5259277894297	28.8947824455579	294.101183174285	1.1731378922783	83.2779902514253	76.5759363377068	116.905043457976	46.6256433428849	113.57247023517	20.944071491491
SV2C	14.7607241722709	10.7583640183542	33.7846195519047	0	14.447391222779	4.96792539145751	0	18.8553940191906	0	14.0949343176283	11.6564108357212	33.039264068413	12.2173750367031
SVBP	519.577490863935	718.279009460709	437.020401300444	583.248040739992	471.207221419868	452.081210622634	321.439782484255	1652.98954234904	450.551439382322	503.272066517668	445.633552719497	537.920518113849	418.008760184342
SVIL	726.227629275727	424.638956253864	947.059173890489	587.86234485977	1272.48176539092	745.188808718627	927.952072792138	350.396072189959	782.677302800515	603.594834307845	584.613835760788	424.348047878679	996.588735136782
SVIP	139.734855497498	139.858732238605	87.1861149726572	58.1402319092081	83.3503339775709	84.4547316547777	41.0598262297406	155.557000658323	50.7538182703406	93.6898575230584	77.1116409132328	176.553567365582	63.7048841199519
SWAP70	3242.43907650884	5308.30337564443	4232.88588192251	4833.02213505591	4388.6729183657	5527.31379053563	3893.64466447169	5329.79137609122	3752.22088054763	2678.86663413276	3614.38400606095	5687.91580477772	3568.34618036279
SWI5	1883.46840438176	2053.58183762115	1605.31434193405	1310.46237001707	1205.80149820886	1703.00482419164	1274.02775101424	2477.91303068863	1434.46317953541	2124.18951304492	1976.20996014843	2232.21527862215	1293.29641459957
SWSAP1	77.7398139739599	89.8639818003706	73.0183712896004	64.6002576768979	68.902942754792	103.332848142316	113.794375550995	10.9989798445279	151.37103694663	52.2341683535635	112.97752040776	116.669901241583	64.5775537654307
SWT1	1279.26276159681	1678.30478686326	575.428358819538	568.482267556701	396.747589733238	950.860919924968	649.91839232218	2361.63810090363	692.745098496929	1523.91113387063	1155.77796671113	884.832790832185	495.676358631955
SYAP1	2633.31319233312	2005.48562200968	2437.94173992293	2461.26981748981	1937.06176163875	1839.12597991757	2008.41207158045	2400.92017177694	1643.71137766752	2362.14516887782	1960.07031437589	1948.28410303423	1645.854951373
SYCE2	26.5693035100876	30.3765572282943	16.3473965573732	20.302938127025	8.8907022909409	14.9037761743725	12.9045168150613	17.2841111842581	32.0550431181098	33.9936651189858	26.8994096208952	24.7794480513097	14.8353839731395
SYCE3	0	1.89853482676839	0	0	0	0	0	67.5651619020997	0	2.48734135016969	6.27652891154221	1.03247700213791	0
SYCN	0	3.16422471128066	9.80843793442394	7.38288659164547	6.66802671820567	3.97434031316601	0	0	0	0	6.27652891154221	1.03247700213791	21.8167411369698
SYCP2	1.96809655630278	4.42991459579292	4.35930574863286	28.6086855426262	0	0	2.34627578455661	0	0	0.829113783389897	12.5530578230844	8.25981601710325	8.72669645478793
SYCP3	0.984048278151392	0.632844942256131	0	0	0	2.98075523487451	2.34627578455661	0	4.4520893219597	1.65822756677979	4.48323493681586	3.09743100641372	0
SYDE1	233.21944192188	16.4539684986594	92.6352471584483	130.123376177751	135.583209936849	27.8203821921621	53.9643430448019	0	37.3975503044615	43.9430305196646	53.7988192417903	19.6170630406202	75.922259156655
SYDE2	7.87238622521113	26.5794875747575	28.3354873661136	133.814819473574	70.0142805411596	22.8524568007046	206.472269040981	18.8553940191906	13.3562679658791	14.0949343176283	31.382644557711	120.799809250135	163.189223704534
SYF2	10135.6972649593	13209.3724797122	7843.48086822768	7665.28200377591	6796.94190142432	9190.6619741964	7482.27347695102	29324.8515483462	7589.92187607689	13112.4344843112	9374.44425288197	11643.2431531092	7124.47498568887
SYK	717.371194772364	1464.40319638069	615.751936994392	760.437318939483	478.986585924441	761.086169971291	344.902540329821	1744.12394677513	751.512677546797	1302.53775370553	1436.4284737558	783.65004462267	381.356635074233
SYMPK	454.630304505943	459.445428077951	322.588625398832	436.513169731038	518.994746233675	347.754777402026	547.855395693968	10.9989798445279	396.235949654413	370.613861175284	438.460376820591	545.147857128814	652.756894818137
SYN1	39.3619311260557	0.632844942256131	66.4794126666511	101.514690635125	325.62197140571	55.6407643843242	104.409272412769	3.1425656698651	0	22.3860721515272	26.8994096208952	21.682017044896	206.822705978474
SYN2	139.734855497498	22.1495729789646	46.8625367978033	63.6773968529422	15.5587290091466	18.8781164875386	0	0	13.3562679658791	23.2151859349171	28.6927035956215	12.3897240256549	57.5961966016004
SYN3	5.90428966890835	0.632844942256131	0	0	0	0	0	0	0	4.97468270033938	0	3.09743100641372	0
SYNC	126.94222788153	49.9947504382344	22.8863551803225	33.2229896624046	33.3401335910284	18.8781164875386	21.1164820610095	37.7107880383812	23.1508644741904	29.8480962020363	33.1759385324374	34.0717410705509	15.7080536186183
SYNCRIP	1738.81330749351	1390.99318307898	1669.61410172639	1455.35151937811	1268.03641424545	1810.31201264712	1698.70366801898	1682.84391621276	1566.24502346542	1947.58827718287	1418.49553400854	1575.55990526244	1469.57568298629
